room_type,host_acceptance_rate,price,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_communication,number_of_reviews
2,1.00,3200.00,356,5,5,5,1
2,0.75,426.00,349,4.67,4.67,4.93,15
1,0.63,1186.00,365,4.5,5,3.5,2
2,1.00,2699.00,355,4.85,4.73,4.85,33
1,0.90,1150.00,315,4.88,4.85,4.79,52
1,0.97,700.00,344,4.95,4.95,4.98,44
4,0.50,225.00,365,4.92,4.94,4.92,0
1,1.00,2438.00,338,4.92,4.94,4.92,107
2,0.95,444.00,359,4.78,4.9,4.7,50
2,1.00,550.00,136,3,3,3,1
1,1.00,2431.00,345,4.73,4.88,4.63,64
1,0.92,1300.00,298,5,5,5,3
2,0.92,370.00,265,4.67,4.33,5,6
2,0.92,297.00,91,4.53,4.6,4.73,15
1,0.90,1500.00,321,4.76,4.93,4.86,29
1,1.00,1500.00,264,5,5,5,11
1,0.90,1500.00,342,4.57,4.43,4.86,14
1,0.88,1501.00,166,4.94,4.95,4.99,77
1,0.90,1150.00,341,4.5,4.86,4.55,22
1,0.90,1150.00,289,4.77,4.92,4.54,13
1,0.90,1150.00,320,4.81,4.94,4.94,16
1,1.00,1293.00,359,4.69,4.81,4.88,78
1,1.00,1250.00,80,4.95,4.88,4.95,41
1,1.00,1299.00,364,4.85,4.81,4.96,27
1,1.00,1174.00,353,4.88,4.96,4.88,25
1,0.67,1398.00,84,5,4,5,1
1,1.00,820.00,329,4.9,4.97,4.95,39
2,1.00,250.00,363,5,5,5,0
2,1.00,260.00,349,5,5,5,1
1,1.00,457.00,141,5,5,5,9
2,0.92,800.00,359,5,5,5,1
1,1.00,450.00,2,4.71,4.29,4.14,7
2,1.00,500.00,358,5,5,4,0
1,0.99,1498.00,265,5,5,4,1
1,1.00,650.00,161,4.91,4.73,5,11
1,0.55,899.00,361,4.88,4.88,4.88,17
1,0.99,638.00,358,4.35,4.73,4.69,55
1,1.00,2438.00,306,4.81,4.88,4.92,108
1,0.97,1471.00,62,4.66,4.42,4.78,50
1,1.00,290.00,295,4.72,4.72,4.72,47
1,1.00,300.00,168,4.92,4.88,5,0
1,0.98,1250.00,90,4.92,4.88,5,0
2,0.98,450.00,293,4.92,4.88,5,24
2,0.00,280.00,0,4.78,4.78,5,9
2,0.79,7601.00,338,4,4,5,1
2,0.86,250.00,354,3.33,3.33,4.33,3
1,1.00,989.00,333,4.89,4.86,4.98,115
2,1.00,285.00,358,5,4.67,5,3
2,0.97,1000.00,177,4.95,4.91,4.95,0
2,0.97,314.00,233,4.95,4.91,4.95,22
2,0.98,260.00,365,5,5,5,0
1,0.98,405.00,266,5,5,5,8
1,1.00,1550.00,174,4.83,5,5,6
2,0.96,550.00,4,5,5,5,1
2,0.94,239.00,56,4.87,4.89,4.89,47
2,0.96,550.00,4,5,5,5,3
1,0.96,900.00,6,5,5,5,7
1,1.00,900.00,0,5,5,5,2
1,0.98,3500.00,342,4.45,4.82,4.45,11
1,0.00,900.00,0,4.6,5,5,5
2,1.00,600.00,365,4.67,5,4.83,6
1,1.00,883.00,350,4.94,5,5,18
1,0.99,449.00,265,4.75,4.75,5,4
1,0.99,1295.00,365,4.8,4.8,5,0
1,0.99,719.00,342,4.8,4.8,5,10
2,1.00,2100.00,365,5,5,5,1
1,1.00,1620.00,288,4.8,4.93,4.86,71
1,0.99,1192.00,165,4.8,4.76,4.92,25
2,0.60,500.00,173,4.33,5,3.33,0
1,0.60,2000.00,172,4.33,5,3.33,0
1,1.00,2150.00,361,4.33,5,3.33,3
1,0.90,1150.00,323,4.81,4.91,4.84,32
2,0.00,998.00,81,1,1,1,1
1,0.75,780.00,351,4.75,4.88,4.63,8
1,1.00,756.00,331,4.36,4.5,4.29,86
1,0.99,610.00,350,4.52,4.52,4.71,42
2,1.00,6001.00,365,5,4.33,5,0
1,1.00,4000.00,365,5,4.33,5,0
2,1.00,700.00,364,5,4.33,5,3
2,0.98,600.00,359,4.97,4.97,5,38
1,0.98,2600.00,0,4.9,4.9,4.95,20
1,0.98,2500.00,365,5,5,5,2
2,1.00,210.00,362,5,4.8,4.9,10
1,0.98,3000.00,362,5,5,4.8,5
1,0.88,875.00,133,4.9,4.8,4.95,20
1,1.00,1020.00,359,4.34,4.54,4.66,41
2,0.98,450.00,264,5,5,5,4
1,1.00,820.00,342,4.77,4.74,4.86,65
1,1.00,814.00,34,4.71,4.71,5,17
1,0.97,1050.00,139,4.88,4.97,4.91,33
1,0.64,4000.00,90,5,5,5,4
2,0.64,251.00,66,5,5,5,3
1,0.60,250.00,301,5,4.83,4.75,12
1,0.99,1200.00,297,4.84,4.74,4.91,0
1,0.99,1133.00,72,4.84,4.74,4.91,43
2,0.88,260.00,206,4,4,5,2
2,0.99,700.00,347,4.9,4.74,5,31
1,0.99,1160.00,156,4.72,4.88,4.67,58
1,1.00,1299.00,365,4.86,4.86,4.9,42
1,0.99,611.00,128,4.9,4.95,5,77
2,1.00,230.00,365,4.38,4.41,4.62,0
1,1.00,1050.00,174,4.38,4.41,4.62,29
1,0.73,850.00,325,4.81,4.88,5,16
1,0.96,1655.00,124,4.63,4.58,4.65,43
2,0.00,350.00,88,4.83,5,4.92,0
4,0.94,224.00,365,4.83,5,4.92,0
2,0.94,650.00,34,4.83,5,4.92,12
1,1.00,2500.00,329,4.6,4.51,4.8,82
1,0.93,1899.00,265,4.92,4.75,5,0
2,0.93,450.00,230,4.92,4.75,5,12
4,0.97,591.00,345,4.96,4.88,4.94,67
1,0.99,3764.00,52,4.92,5,4.96,71
2,0.98,500.00,263,4.54,4.46,4.62,13
1,0.96,1056.00,309,4.92,4.85,4.98,97
2,0.99,411.00,72,4.87,4.94,4.94,433
1,0.99,2297.00,254,4.75,4.75,4.92,64
1,1.00,1301.00,365,4.67,4.7,4.67,43
1,1.00,4200.00,365,4.83,4.92,5,0
1,0.67,8500.00,252,4.83,4.92,5,0
1,0.63,699.00,323,4.83,4.92,5,12
1,0.67,800.00,88,5,5,5,4
2,1.00,390.00,365,4.43,4.73,4.61,0
1,1.00,957.00,361,4.43,4.73,4.61,122
1,0.84,1499.00,250,4.97,4.98,4.99,86
1,1.00,1050.00,362,4.93,4.93,4.92,74
1,1.00,890.00,47,4.97,4.99,5,73
1,1.00,990.00,340,4.53,4.56,4.58,43
1,1.00,1071.00,42,4.84,4.78,4.79,86
1,1.00,983.00,356,4.29,4.62,4.64,58
1,1.00,1301.00,365,4.69,4.8,4.54,65
2,1.00,677.00,345,4.47,4.72,4.55,116
1,0.99,4992.00,159,5,5,5,3
1,1.00,1257.00,363,4.57,4.63,4.53,30
1,1.00,1156.00,361,4.39,4.61,4.61,28
2,1.00,290.00,0,4.92,4.92,4.92,13
1,0.71,385.00,175,4.63,4.88,5,8
2,1.00,350.00,251,4.88,4.81,5,16
2,0.90,206.00,317,5,4.63,5,8
1,1.00,989.00,130,4.54,4.77,4.5,26
1,0.99,1087.00,360,4.94,4.94,4.96,70
1,1.00,1014.00,344,4.5,4.7,4.83,40
2,0.88,1000.00,173,5,5,4.5,2
2,0.88,700.00,83,4.6,4.6,4.8,5
2,1.00,300.00,295,5,4,5,1
1,1.00,310.00,357,4.42,4.62,4.83,76
2,1.00,1030.00,363,5,5,4.67,3
2,1.00,440.00,89,5,5,5,2
1,0.99,1500.00,132,4.85,4.8,5,46
2,1.00,1030.00,363,4.49,4.6,4.63,0
1,1.00,914.00,360,4.49,4.6,4.63,126
2,1.00,1030.00,363,4.33,4.17,4,6
1,1.00,945.00,61,5,5,5,21
1,0.75,1100.00,0,4.67,5,4.67,3
1,0.75,1200.00,0,5,5,5,1
1,1.00,1100.00,0,4,3,3,1
1,1.00,1500.00,364,5,5,5,17
1,1.00,1100.00,0,4.5,5,5,2
2,1.00,300.00,0,5,5,5,2
1,1.00,909.00,229,4.78,4.87,4.89,82
1,0.99,1021.00,169,4.76,4.74,4.92,38
2,0.75,3000.00,332,5,5,5,3
2,1.00,720.00,357,5,5,5,1
1,1.00,1199.00,162,4.77,4.84,4.9,0
1,1.00,290.00,333,4.77,4.84,4.9,83
2,1.00,246.00,365,4.33,4.67,3.67,0
1,1.00,1279.00,0,4.33,4.67,3.67,3
2,0.93,800.00,365,3,3.4,3.6,5
1,1.00,1160.00,117,4.93,4.86,4.93,14
2,1.00,335.00,364,5,4.5,5,4
2,0.98,500.00,341,5,5,5,19
2,0.67,2200.00,72,4.95,4.93,4.98,0
1,1.00,753.00,350,4.95,4.93,4.98,132
1,1.00,1100.00,204,4.89,4.79,5,28
1,0.99,800.00,252,4.92,4.92,4.97,37
4,0.97,473.00,98,4.83,4.79,4.92,24
4,0.97,698.00,348,4.72,4.86,4.77,0
2,0.99,711.00,99,4.72,4.86,4.77,74
2,1.00,210.00,90,5,5,5,1
2,0.55,295.00,264,5,4.83,5,6
2,1.00,340.00,179,4.33,4.67,5,3
1,1.00,1458.00,363,4.56,4.94,4.5,16
1,0.46,850.00,0,5,5,5,3
1,1.00,900.00,361,4.52,4.67,4.68,103
1,1.00,1250.00,349,4.61,4.7,4.77,77
2,1.00,350.00,179,3.5,4.5,4.67,0
1,1.00,750.00,336,3.5,4.5,4.67,6
1,1.00,1074.00,365,4.64,4.91,4.55,11
1,0.91,571.00,22,4.53,4.33,4.6,15
1,1.00,979.00,0,5,5,5,0
2,1.00,595.00,365,5,5,5,2
2,0.00,225.00,365,4.76,4.79,4.86,0
2,0.99,711.00,99,4.76,4.79,4.86,29
1,1.00,1499.00,288,4.66,4.83,4.86,35
2,0.98,400.00,89,4.8,4.87,5,0
1,0.98,1764.00,47,4.8,4.87,5,15
2,0.99,711.00,99,4.36,4.57,4.43,14
1,0.10,750.00,60,5,5,5,3
1,1.00,1800.00,156,4.91,4.97,4.91,32
1,1.00,964.00,271,4.73,4.98,4.75,40
1,0.97,1350.00,0,5,5,5,2
1,0.97,1400.00,348,4.5,5,4.83,6
1,0.99,1600.00,0,5,4.5,5,2
1,0.99,1364.00,270,4.79,4.89,4.9,215
1,0.80,600.00,0,4.83,4.83,5,6
1,1.00,1190.00,363,4.65,4.75,4.68,164
1,0.99,1598.00,270,4.77,4.86,4.87,304
2,0.75,700.00,355,5,5,5,1
2,0.99,420.00,358,4.71,4.85,4.65,65
1,0.97,2000.00,348,4.83,5,5,6
1,0.00,1220.00,178,4.82,4.82,4.87,0
2,0.25,450.00,173,4.82,4.82,4.87,0
1,1.00,1518.00,359,4.82,4.82,4.87,38
2,0.90,200.00,365,4.25,4.5,5,4
2,1.00,408.00,363,4.75,4.92,5,24
1,1.00,1300.00,365,4.6,5,4.4,5
2,1.00,414.00,179,5,5,5,0
1,0.94,2900.00,128,5,5,5,22
1,1.00,1300.00,365,4.71,4.86,4.43,7
1,1.00,1190.00,363,4.77,5,4.69,26
1,1.00,1191.00,364,4.45,4.65,4.6,20
1,1.00,2408.00,334,4.83,4.92,4.85,98
1,1.00,1190.00,363,4.65,4.76,4.35,17
1,0.97,1200.00,40,4.85,4.8,4.98,40
1,0.99,4194.00,259,4.86,4.86,4.83,36
2,0.75,2800.00,332,5,4.7,4.9,10
1,0.50,2500.00,365,4.25,4.75,4,0
2,0.75,2000.00,332,4.25,4.75,4,4
2,1.00,600.00,358,4.93,4.93,5,15
1,0.97,1400.00,344,4.89,4.89,4.89,9
2,0.75,2300.00,332,5,5,5,1
2,0.99,711.00,90,3,3,4,2
4,0.00,250.00,365,5,5,5,0
1,1.00,1300.00,264,5,5,5,3
1,1.00,810.00,274,4.7,4.88,4.82,50
1,0.99,1379.00,349,4.63,4.5,4.31,16
2,0.43,250.00,342,4.86,4.86,4.86,7
1,0.99,1379.00,349,4.33,4.83,4.17,6
1,0.99,1408.00,349,4.25,4.83,4.25,12
1,1.00,884.00,288,4.9,4.84,4.85,61
1,1.00,1060.00,364,4.63,4.69,4.81,16
1,0.46,550.00,295,5,5,5,2
1,1.00,5500.00,363,4.78,4.76,4.78,0
1,1.00,2361.00,334,4.78,4.76,4.78,49
1,1.00,950.00,234,4.57,4.71,4.43,7
1,0.99,1146.00,356,4.74,4.83,4.65,23
1,1.00,450.00,36,4.46,4.46,4.54,13
2,0.50,265.00,264,5,5,5,1
1,0.99,1204.00,356,4.59,4.81,4.68,37
2,0.91,350.00,356,4.56,4.5,4.63,0
1,0.99,1146.00,356,4.56,4.5,4.63,16
1,1.00,983.00,364,4.4,4.71,4.74,58
1,0.97,1400.00,348,4.56,4.75,4.69,16
1,1.00,1000.00,358,4.7,4.44,4.8,0
2,1.00,230.00,349,4.7,4.44,4.8,50
1,1.00,750.00,214,5,5,5,4
2,0.92,499.00,277,4.5,4.5,4.75,4
2,0.75,426.00,349,4.5,4.44,4.5,16
1,0.97,1600.00,348,4,4.5,4,2
1,0.50,1700.00,365,5,4.92,5,0
2,0.93,349.00,261,5,4.92,5,12
1,0.87,1228.00,355,4.88,5,4.88,8
1,0.97,1400.00,337,4.64,4.82,4.82,28
1,0.75,1800.00,358,4.8,4.8,4.5,10
1,0.97,2200.00,348,4.63,5,4.75,8
2,0.99,684.00,344,4.68,4.75,4.77,586
1,1.00,1800.00,293,4.89,4.67,5,9
1,0.75,750.00,282,4.77,4.69,4.73,26
2,0.99,683.00,346,4.49,4.68,4.65,37
2,0.79,275.00,164,4.5,4.36,4.73,22
2,1.00,400.00,0,5,5,5,1
1,0.99,1598.00,269,4.83,4.94,4.91,47
2,1.00,210.00,341,5,5,5,3
1,0.25,1000.00,0,4.57,4,4.86,7
4,0.25,2107.00,300,4.88,4.75,4.88,0
2,1.00,1800.00,365,4.88,4.75,4.88,0
1,1.00,1074.00,365,4.88,4.75,4.88,8
1,0.99,1797.00,268,4.87,4.9,4.94,380
1,0.93,1100.00,114,4.89,4.91,4.89,35
2,0.00,204.00,306,4.67,4.67,5,3
2,0.50,550.00,365,1,1,1,1
1,0.99,806.00,163,4.62,4.62,4.69,13
1,1.00,983.00,363,4.3,4.51,4.48,69
2,0.90,208.00,334,4.64,4.63,4.77,0
1,0.96,554.00,336,4.64,4.63,4.77,91
2,0.95,600.00,323,5,5,5,7
1,1.00,1300.00,365,4.91,4.85,4.97,34
1,0.98,400.00,310,4.81,4.86,4.74,42
1,1.00,475.00,331,4.91,4.98,4.97,58
1,0.99,2171.00,264,4.87,4.85,4.83,109
1,0.99,2165.00,264,4.7,4.86,4.79,43
1,0.99,2194.00,264,4.84,4.97,4.85,73
2,0.88,1000.00,38,4.5,4.75,4.75,4
2,0.50,265.00,264,5,5,5,0
1,0.99,2182.00,263,5,5,5,13
2,1.00,623.00,329,4.34,4.41,4.48,29
1,1.00,895.00,320,4.61,4.66,4.66,41
2,1.00,680.00,345,4.74,4.81,4.82,655
2,0.00,480.00,345,4.89,4.94,4.86,0
2,0.69,220.00,126,4.89,4.94,4.86,0
1,0.99,2148.00,266,4.89,4.94,4.86,95
2,0.99,225.00,365,4.67,4.85,4.82,0
2,0.99,858.00,345,4.67,4.85,4.82,33
1,0.99,2194.00,259,4.83,5,4.83,29
2,1.00,600.00,0,4.5,5,5,0
2,0.69,350.00,272,4.5,5,5,0
1,0.00,960.00,234,4.5,5,5,2
1,1.00,715.00,345,4.57,4.93,4.46,28
1,1.00,886.00,333,4.82,4.95,4.82,22
1,0.50,950.00,365,1,1,1,1
1,1.00,800.00,0,4.63,4.59,4.67,0
4,1.00,285.00,357,4.63,4.59,4.67,158
2,0.97,629.00,361,4.98,4.97,5,61
2,0.00,250.00,365,4.69,4.68,4.82,0
1,0.00,3000.00,180,4.69,4.68,4.82,0
2,1.00,650.00,308,4.69,4.68,4.82,182
1,1.00,815.00,351,4.9,4.9,4.93,40
1,1.00,3000.00,365,4.6,4.2,5,5
1,1.00,694.00,104,4.88,4.91,4.72,32
2,0.50,300.00,179,4.93,4.93,5,0
1,1.00,867.00,145,4.93,4.93,5,15
2,0.60,259.00,180,4.5,4.5,4.5,2
1,1.00,940.00,320,4.56,4.56,4.88,32
4,0.90,200.00,359,3.71,3.43,4.14,0
1,0.95,2500.00,317,3.71,3.43,4.14,7
2,0.99,575.00,365,4.72,4.84,4.79,43
1,1.00,711.00,314,4.9,4.92,4.97,39
1,0.99,1000.00,356,5,4.93,4.93,14
1,0.15,1000.00,340,4.5,5,5,2
1,1.00,1600.00,365,4,5,5,1
2,1.00,495.00,264,4.67,5,5,3
2,0.75,400.00,283,5,5,5,3
1,1.00,758.00,347,4.88,5,4.88,17
1,0.88,1000.00,329,4.55,4.64,5,11
2,1.00,253.00,89,4.81,4.89,4.93,54
1,0.99,1113.00,358,4.95,4.95,5,39
1,1.00,1100.00,0,5,5,5,5
2,0.90,399.00,365,5,5,5,2
1,0.96,1700.00,160,4.93,4.9,5,40
1,1.00,980.00,348,4.97,4.9,5,30
2,1.00,1091.00,363,5,5,5,1
2,1.00,1091.00,363,5,4.67,4.67,3
2,0.83,350.00,356,4.17,4.83,4.33,6
1,1.00,709.00,344,4.72,4.84,4.84,50
1,1.00,1400.00,144,5,4.9,5,10
4,0.97,466.00,357,4.75,4.63,4.63,16
1,1.00,542.00,315,4.5,4.53,4.63,30
1,1.00,870.00,331,4.65,4.65,4.75,48
1,1.00,912.00,337,5,5,4.96,24
1,1.00,1287.00,365,4.87,4.91,4.83,23
1,1.00,816.00,350,4.73,4.77,4.86,22
1,1.00,1080.00,315,4.68,4.5,4.95,22
1,1.00,1301.00,365,4.67,4.83,4.61,101
1,1.00,1599.00,195,4.79,4.83,4.87,100
1,1.00,1379.00,22,4.41,4.55,4.59,22
1,1.00,1829.00,228,4.77,4.83,4.82,103
1,0.97,2943.00,33,4.84,4.88,4.96,25
1,1.00,1379.00,22,4.2,4.4,4.5,10
1,1.00,733.00,323,4.81,4.81,4.81,21
1,1.00,564.00,365,4.83,4.87,4.87,0
1,1.00,753.00,342,4.83,4.87,4.87,47
1,1.00,897.00,335,4.5,4.65,4.56,34
1,1.00,1408.00,22,4.43,4.71,4.71,7
1,1.00,1174.00,364,4.67,4.84,4.67,102
2,0.92,750.00,364,4.82,4.87,4.96,55
1,1.00,923.00,313,4.79,4.9,4.82,77
1,0.92,6289.00,346,4,5,5,1
1,1.00,866.00,331,4.8,4.9,4.77,69
2,1.00,900.00,180,5,5,5,1
1,0.75,3500.00,328,4.67,4.89,4.93,27
2,1.00,650.00,360,4.79,4.69,4.89,98
2,1.00,420.00,0,5,5,5,1
2,1.00,650.00,326,4.74,4.85,4.87,97
1,0.75,750.00,80,4.83,5,5,6
2,1.00,650.00,356,4.86,4.8,4.95,120
1,1.00,1190.00,363,4.55,4.83,4.13,40
1,0.96,950.00,270,4.81,4.71,4.9,21
1,1.00,271.00,365,3.75,3.75,4.38,8
1,1.00,1161.00,364,4.35,4.22,4.43,23
2,1.00,1091.00,363,5,5,3,1
1,1.00,1191.00,364,4.58,4.85,4.53,40
1,1.00,1300.00,365,4.25,4.75,4.5,4
1,0.99,1218.00,106,4.55,4.43,4.83,42
1,1.00,1300.00,365,4.5,4.25,4.5,4
1,0.99,1463.00,77,4.73,4.8,4.95,60
1,1.00,1300.00,365,3,3,2,1
1,1.00,11982.00,365,4.89,4.95,4.84,0
1,1.00,2380.00,50,4.89,4.95,4.84,62
1,1.00,850.00,327,1,1,1,1
2,1.00,834.00,175,4.86,4.86,4.93,44
1,0.50,759.00,365,4.74,4.83,4.8,0
1,0.99,636.00,356,4.74,4.83,4.8,69
1,1.00,1257.00,364,4.76,4.86,4.69,29
1,0.97,1200.00,338,4.61,4.75,4.68,44
2,1.00,1438.00,329,4.81,4.96,4.84,79
1,1.00,943.00,338,4.65,4.8,4.63,174
1,1.00,9500.00,177,4.39,4.71,4.37,0
1,1.00,684.00,317,4.39,4.71,4.37,191
2,0.88,210.00,365,1,3,1,1
1,1.00,1044.00,332,4.54,4.67,4.57,181
1,0.90,4232.00,150,4.65,4.53,4.79,62
1,1.00,864.00,338,4.85,4.71,4.98,65
2,0.86,450.00,356,5,5,5,4
4,1.00,800.00,365,4.42,4.62,4.61,0
2,1.00,218.00,89,4.42,4.62,4.61,0
1,1.00,969.00,360,4.42,4.62,4.61,112
1,1.00,750.00,179,4.38,4.62,4.54,0
1,1.00,724.00,304,4.38,4.62,4.54,13
2,1.00,350.00,0,4.9,4.84,4.93,68
2,1.00,245.00,5,5,5,5,1
1,1.00,1900.00,365,5,4.67,5,0
4,0.90,212.00,365,5,4.67,5,3
1,0.00,500.00,357,1,3,1,1
1,0.90,500.00,365,4.58,4.69,4.46,0
1,0.90,4001.00,89,4.58,4.69,4.46,0
1,0.90,1958.00,76,4.58,4.69,4.46,26
1,1.00,1423.00,327,4.72,4.83,4.58,92
2,1.00,461.00,326,4.57,4.71,4.71,7
1,1.00,1161.00,364,4.5,4.33,4.83,6
1,1.00,1379.00,22,4.5,5,4.25,4
1,1.00,983.00,361,4.64,4.72,4.67,36
1,0.67,800.00,0,5,5,5,5
1,1.00,1200.00,362,4.25,4.88,5,0
1,1.00,434.00,37,4.25,4.88,5,8
1,1.00,853.00,324,4.59,4.68,4.6,197
1,1.00,748.00,37,4.97,4.91,4.94,35
1,1.00,1379.00,22,4.6,4.69,4.71,45
1,0.99,1598.00,265,4.69,4.58,4.88,26
1,1.00,1543.00,351,4.86,4.57,4.81,21
1,1.00,2500.00,365,4.43,4.29,4.71,0
1,1.00,1060.00,364,4.43,4.29,4.71,7
1,1.00,540.00,365,5,4.8,5,0
2,0.90,200.00,365,5,4.8,5,5
2,0.92,650.00,365,5,5,5,2
2,0.90,200.00,365,5,5,5,2
2,0.90,200.00,365,5,4.83,4.83,0
2,0.90,200.00,365,5,4.83,4.83,0
2,0.92,649.00,365,5,4.83,4.83,6
2,0.20,250.00,66,4.88,4.92,4.99,0
1,0.99,934.00,73,4.88,4.92,4.99,78
1,1.00,1200.00,334,4.41,4.76,4.88,17
1,1.00,1060.00,364,4.46,4.69,4.54,13
4,0.90,202.00,365,4.6,4,4.6,5
1,1.00,1060.00,364,4.27,4.55,4.45,11
2,1.00,979.00,355,4.7,4.83,4.79,53
1,1.00,1146.00,356,4.81,4.81,4.5,16
2,0.00,300.00,179,4.61,4.93,4.72,0
1,1.00,979.00,344,4.61,4.93,4.72,67
1,1.00,1204.00,356,4.89,4.78,4.89,9
1,1.00,1204.00,356,4.76,4.68,4.64,25
1,1.00,979.00,329,4.91,4.97,4.89,76
1,1.00,1161.00,364,4.39,4.48,4.48,23
2,1.00,514.00,58,4.79,4.81,4.88,42
1,1.00,990.00,350,5,5,5,18
1,1.00,1161.00,364,4.38,4.63,4,8
2,0.50,400.00,0,4.57,4.86,4.71,0
2,0.50,250.00,365,4.57,4.86,4.71,0
1,1.00,1161.00,364,4.57,4.86,4.71,7
1,1.00,1205.00,364,4.62,4.92,4.31,13
1,0.99,2479.00,349,4.67,4.85,4.9,88
4,0.90,200.00,180,4.67,4.33,4.33,3
1,1.00,1100.00,113,5,4.94,5,16
1,0.97,687.00,358,4.57,4.6,4.72,47
1,0.97,900.00,51,4.38,4.38,4.69,13
1,1.00,1100.00,78,4.79,4.75,4.98,0
1,1.00,884.00,154,4.79,4.75,4.98,52
1,1.00,1690.00,0,4.73,4.64,4.91,11
1,0.00,1000.00,311,4.3,4.6,4.3,0
2,1.00,248.00,365,4.3,4.6,4.3,0
2,1.00,410.00,365,4.3,4.6,4.3,10
1,1.00,2383.00,267,4.87,4.87,4.95,106
2,1.00,386.00,70,4.84,4.84,5,37
1,1.00,1309.00,250,4.2,4.45,4.03,40
2,0.99,679.00,351,4.73,4.86,4.77,22
1,0.99,719.00,328,4.63,4.71,4.81,172
1,0.99,1100.00,364,4.59,4.72,4.72,29
1,0.00,899.00,364,2,1,3,1
2,1.00,331.00,172,4.57,4.71,4.57,7
2,1.00,2888.00,330,4.33,4.33,4,6
1,0.99,1449.00,6,4.89,4.89,4.93,90
2,1.00,2888.00,330,5,5,5,1
2,0.90,200.00,180,4.9,4.9,5,0
2,1.00,2888.00,330,4.9,4.9,5,10
2,1.00,2888.00,327,4.5,4.5,4.46,0
1,0.97,1500.00,0,4.5,4.5,4.46,26
1,0.99,1408.00,349,4.3,4.1,4.9,10
1,0.97,950.00,348,4.8,4.75,4.75,20
1,1.00,1379.00,22,4.47,4.59,4.53,17
1,1.00,1379.00,22,4.56,4.68,4.32,25
1,0.97,950.00,343,4.77,4.81,4.71,31
1,1.00,1408.00,22,4.63,4.63,4.35,46
1,0.97,1100.00,0,4.82,4.76,4.82,17
1,0.99,1408.00,349,4.78,4.61,4.5,18
2,1.00,600.00,347,4.79,4.89,4.74,19
2,0.99,200.00,365,4.32,4.55,4.36,0
1,0.99,1408.00,349,4.32,4.55,4.36,22
1,0.97,895.00,364,4.78,5,5,9
1,0.99,1379.00,333,4.41,4.53,4.41,34
1,0.99,1408.00,349,4.67,4.67,4.5,6
1,0.97,1100.00,337,4.81,4.86,4.62,21
2,0.94,280.00,355,4.75,4.25,4.75,4
2,0.99,317.00,365,4.7,4.54,4.76,37
1,0.99,739.00,339,4.63,4.73,4.83,160
1,1.00,1350.00,51,4.8,4.7,5,10
1,0.99,646.00,359,4.57,4.84,4.77,94
1,0.91,780.00,271,4.74,4.57,4.83,23
2,0.99,287.00,205,4.8,4.6,4.9,10
2,0.99,287.00,206,3,4,2,1
2,0.99,700.00,365,5,5,5,4
2,0.99,240.00,257,4.86,4.57,5,7
1,1.00,19803.00,365,4.4,4.8,4.4,0
2,1.00,400.00,365,4.4,4.8,4.4,0
1,0.80,29955.00,364,4.4,4.8,4.4,0
2,0.80,364.00,87,4.4,4.8,4.4,10
1,0.17,1498.00,145,5,5,5,3
1,1.00,1529.00,358,5,4.5,5,2
1,0.99,3241.00,85,4.82,4.79,4.94,33
2,1.00,449.00,234,5,5,5,0
1,0.98,3500.00,361,5,5,5,2
1,0.73,800.00,175,4.72,4.44,4.94,0
1,0.73,900.00,163,4.72,4.44,4.94,18
1,0.75,959.00,33,5,4,5,2
1,0.97,1600.00,84,5,4.88,5,8
1,1.00,1213.00,234,4.88,4.96,4.95,57
2,0.99,297.00,205,4.18,4.36,4.36,11
1,1.00,389.00,152,4.63,4.59,4.66,32
1,1.00,2568.00,81,5,4.96,5,27
1,1.00,1174.00,364,4.53,4.75,4.67,55
2,1.00,450.00,163,5,4.86,5,7
1,0.99,1146.00,355,4.61,4.61,4.72,46
1,0.99,1146.00,356,4.51,4.53,4.65,43
2,1.00,595.00,316,4.81,4.56,4.88,32
1,0.99,1146.00,356,4.7,4.8,4.77,30
1,0.50,650.00,347,4.25,4.25,4,4
1,0.98,2191.00,274,4.99,4.96,5,69
2,1.00,350.00,163,5,5,5,7
4,1.00,400.00,365,4.96,4.83,4.96,0
2,1.00,4230.00,294,4.96,4.83,4.96,0
1,1.00,1271.00,153,4.96,4.83,4.96,23
1,1.00,1060.00,364,4.29,5,4.71,7
2,0.87,7401.00,364,4.75,4.5,5,0
1,0.67,1000.00,227,4.75,4.5,5,4
1,1.00,470.00,0,4.74,4.84,4.84,19
2,1.00,600.00,362,4.57,4.7,4.78,23
1,1.00,1060.00,363,4.82,5,4.94,17
1,1.00,2568.00,83,5,5,5,3
1,1.00,300.00,365,4.81,4.75,4.38,0
1,1.00,1074.00,364,4.81,4.75,4.38,16
1,1.00,1174.00,361,4.74,4.89,4.88,81
1,1.00,1074.00,364,4.75,4.75,5,4
2,1.00,1091.00,363,4,5,3,1
1,0.89,1200.00,119,5,5,5,4
2,1.00,1030.00,363,4.86,4.57,4.86,0
2,1.00,1091.00,363,4.86,4.57,4.86,0
2,1.00,1030.00,363,4.86,4.57,4.86,0
1,1.00,350.00,0,4.86,4.57,4.86,7
2,1.00,5142.00,313,4.52,4.76,4.66,0
1,1.00,771.00,351,4.52,4.76,4.66,67
1,0.93,464.00,68,4.58,4.58,4.65,0
2,0.99,299.00,213,4.58,4.58,4.65,26
